target,preds
0,0.144262065
0,0.028968517
0,0.074769298
0,0.015403058
0,0.061069411
0,0.015407941
1,0.812986021
0,0.091435834
0,0.182237092
1,0.376552938
0,0.525815024
1,0.504186027
0,0.02857325
1,0.555163311
0,0.175424913
0,0.094800839
0,0.081633875
1,0.355893468
1,0.987920351
0,0.18990972
0,0.217066981
0,0.314697024
1,0.388453501
0,0.077076319
1,0.174607067
0,0.111837919
0,0.06285943
0,0.021690832
0,0.279304648
0,0.080696696
0,0.110287542
0,0.232043605
1,0.402731724
0,0.101714822
1,0.339234197
0,0.150302924
1,0.772155195
0,0.065212432
1,0.250169723
0,0.189169953
0,0.054574338
1,0.200196819
0,0.176408908
0,0.237827642
1,0.166784536
0,0.283325018
0,0.13073121
1,0.284877996
0,0.093039361
1,0.83070931
0,0.115475989
0,0.26461193
1,0.360467853
0,0.037318348
0,0.097941664
0,0.228695735
0,0.124779285
0,0.7444758
0,0.187213138
0,0.148316598
0,0.026651786
0,0.483244639
0,0.065706511
0,0.703213507
0,0.071584379
0,0.062158525
1,0.404286786
0,0.065852215
1,0.323465806
1,0.617345346
0,0.074952236
1,0.198212972
1,0.544622809
0,0.161080372
0,0.071616986
0,0.185670052
0,0.891768695
0,0.64260841
1,0.075037464
1,0.315542663
1,0.855458294
0,0.049615385
0,0.146147415
1,0.099417295
0,0.425762493
0,0.17838658
0,0.503856229
1,0.619041459
1,0.345266757
1,0.501601951
0,0.069850652
0,0.081777128
0,0.120975962
0,0.282074427
0,0.544460802
0,0.120055822
0,0.217000449
0,0.095971045
0,0.059452629
0,0.26867584
0,0.578460523
1,0.79040467
0,0.772370476
1,0.32063818
0,0.11318794
0,0.082613901
0,0.634156785
0,0.069283883
0,0.252477124
0,0.16784565
1,0.304739514
1,0.318840472
0,0.058781179
0,0.107153655
0,0.072341609
0,0.060611054
0,0.123798285
0,0.428653825
0,0.056240246
0,0.728527439
0,0.103926212
0,0.036023205
0,0.066836204
1,0.845721625
1,0.19204616
0,0.070898578
0,0.257074642
1,0.116493287
1,0.980449714
1,0.905487713
0,0.123401601
0,0.440367538
1,0.339005895
0,0.838648424
0,0.268770197
0,0.541066972
0,0.264945433
1,0.669267945
0,0.120936817
0,0.166434685
1,0.532091769
0,0.038499104
0,0.069487306
0,0.182965249
0,0.032691651
0,0.088292885
0,0.191174436
1,0.393982209
0,0.175472476
0,0.223851324
0,0.527257387
1,0.463291538
1,0.102337576
1,0.664357586
0,0.288699949
0,0.111552637
0,0.641322908
0,0.227977836
0,0.158997556
0,0.151367954
1,0.787066886
1,0.088098556
1,0.909384004
0,0.173600136
0,0.054172084
1,0.184330952
0,0.069969139
0,0.131692553
0,0.075619471
0,0.089991831
1,0.166687978
0,0.170687468
0,0.053987906
1,0.529860735
1,0.143832825
0,0.223911894
0,0.181307498
0,0.498420014
0,0.838726033
1,0.708152131
0,0.095341209
1,0.99012833
0,0.071997641
0,0.076110981
0,0.272556353
0,0.093494543
0,0.309109782
0,0.207685738
1,0.975680917
0,0.310699091
0,0.490958371
0,0.660212393
0,0.316345364
0,0.237421917
1,0.219813635
0,0.13528958
1,0.840049902
0,0.120581883
0,0.077670262
0,0.032142136
0,0.061561671
0,0.781352659
1,0.11528592
0,0.557468389
0,0.437444261
1,0.249121043
0,0.159105217
0,0.075404722
0,0.106968297
1,0.659806287
1,0.424200931
0,0.04978913
1,0.961913637
1,0.234283894
0,0.177911875
0,0.294070416
0,0.036791303
1,0.107821918
0,0.490873661
1,0.901414017
0,0.180481792
0,0.112965795
0,0.374846199
0,0.261459147
0,0.029493575
0,0.187517821
0,0.123029712
1,0.623238043
0,0.13301656
0,0.230378651
0,0.297369906
1,0.807797618
0,0.188382717
1,0.855029029
0,0.049597536
1,0.615348873
0,0.070006054
0,0.871176374
0,0.070673835
0,0.090994627
0,0.202596412
1,0.163479563
0,0.083713105
0,0.070247128
1,0.3442052
0,0.095389507
0,0.223065867
0,0.073589814
0,0.15372891
1,0.370553854
0,0.057375148
0,0.101297777
0,0.195427051
0,0.073181725
0,0.186958376
1,0.569034223
1,0.353418508
0,0.098163832
0,0.093844732
0,0.164616282
1,0.097050254
1,0.324155103
1,0.583015029
0,0.13237874
1,0.186966463
0,0.177489502
0,0.087492379
0,0.042553591
0,0.048488127
0,0.111119915
0,0.05247548
0,0.396515389
0,0.130421133
1,0.863621212
1,0.612418569
1,0.996761182
1,0.885629449
0,0.046131932
0,0.104982527
0,0.123763651
1,0.651616469
0,0.017128697
1,0.689128464
0,0.010952004
1,0.284571107
0,0.059068234
0,0.292719346
0,0.124707797
1,0.254110061
1,0.54726395
0,0.07348177
0,0.095275026
0,0.13966934
0,0.560347279
1,0.496384814
0,0.15564972
0,0.068692944
0,0.09670015
0,0.276753985
0,0.105421512
0,0.367392056
1,0.514855525
1,0.532054453
0,0.044302118
0,0.04495963
0,0.692257868
1,0.778655264
1,0.976054554
0,0.030427437
0,0.13140187
1,0.200475038
0,0.083981925
0,0.059559516
0,0.030369495
0,0.211659501
0,0.549755291
0,0.169705759
1,0.841108381
1,0.098042616
1,0.933362999
0,0.217840719
0,0.145186133
0,0.067197827
0,0.102546011
0,0.366005174
0,0.168267114
0,0.119020348
0,0.116413233
0,0.051221849
0,0.110279797
0,0.297874076
1,0.593054921
0,0.082450197
0,0.071647955
1,0.706614728
1,0.045710612
1,0.36342714
1,0.948614579
0,0.486752015
0,0.040919491
0,0.039675314
0,0.142292313
0,0.069302327
1,0.785063983
0,0.108366635
0,0.266119829
1,0.575590427
1,0.292010139
0,0.122574713
0,0.064860994
0,0.176545452
1,0.111621197
0,0.364890982
0,0.122683569
0,0.140014715
0,0.202390496
0,0.09680137
1,0.31750584
0,0.566336573
0,0.076405938
1,0.095599197
0,0.016510892
1,0.362470153
0,0.079293888
0,0.05863669
0,0.193687922
1,0.837394138
0,0.109551184
0,0.083005732
0,0.095581259
0,0.155778101
0,0.448966563
0,0.448015194
0,0.49796026
0,0.578740565
0,0.23003477
1,0.69407598
0,0.089976076
0,0.518747292
1,0.148648729
0,0.14604952
0,0.076492377
0,0.09904099
0,0.068643363
0,0.182896756
0,0.282315529
1,0.778198266
1,0.065178287
1,0.102765821
1,0.077347989
0,0.352958473
1,0.887506536
0,0.077785904
1,0.179025474
1,0.632447704
0,0.079451202
1,0.807366488
0,0.129434721
0,0.098325871
1,0.429520114
0,0.070856019
0,0.046067674
0,0.251696861
0,0.396396596
0,0.079420085
0,0.059355706
0,0.09075194
1,0.432546624
0,0.149691302
1,0.793760447
1,0.447155408
0,0.107201141
0,0.076040335
0,0.432308517
1,0.547876518
0,0.150066327
0,0.111624549
0,0.964344799
1,0.812303587
0,0.068341157
0,0.331828964
0,0.095841165
1,0.815416754
0,0.075693415
0,0.120943463
1,0.694853958
0,0.14500222
1,0.109854749
1,0.106255137
0,0.044513725
0,0.061629402
0,0.312598758
0,0.208999392
1,0.520348103
0,0.054706973
0,0.090268918
0,0.200157417
1,0.167745483
0,0.714965708
1,0.71647103
1,0.547537936
0,0.088298774
1,0.605777395
0,0.074805846
1,0.771590021
0,0.079853105
0,0.313103783
1,0.125523662
0,0.121070754
0,0.317208189
0,0.065348336
1,0.744791326
0,0.055019687
0,0.193411363
0,0.116907899
0,0.244472735
0,0.059477822
0,0.280233621
0,0.474306211
0,0.032954249
0,0.089907316
0,0.123268525
0,0.07577414
0,0.287479311
0,0.153997391
0,0.066919191
0,0.186260679
0,0.073856416
1,0.78490552
0,0.064891513
0,0.16857119
0,0.126726512
1,0.981892304
0,0.04965098
0,0.039717298
0,0.23709951
0,0.072423347
1,0.613181394
1,0.735230138
0,0.436135408
0,0.129677046
1,0.966492902
0,0.095555046
0,0.141032861
0,0.531143603
0,0.108116367
0,0.379479446
0,0.526029384
0,0.313405676
0,0.426865121
0,0.742677086
1,0.724847603
1,0.34132061
1,0.61824201
0,0.101984113
1,0.581449072
0,0.632067711
0,0.058363237
0,0.069325683
0,0.051349571
0,0.506441018
1,0.443998604
0,0.04273228
0,0.290273046
0,0.071077555
0,0.027258836
0,0.510737258
0,0.18192831
0,0.309406142
0,0.24147826
0,0.075392882
0,0.097855339
0,0.073325104
0,0.18406854
1,0.182591569
1,0.807038452
0,0.736040905
1,0.801587041
1,0.157950329
0,0.070097562
1,0.341498935
0,0.138760081
0,0.063607137
0,0.072910789
0,0.044582012
1,0.70922589
1,0.167355258
0,0.31947343
0,0.099524262
1,0.248591904
0,0.068535161
1,0.25808105
0,0.046941722
1,0.172177112
0,0.110076762
1,0.916707027
1,0.283278669
1,0.459658439
0,0.174016298
0,0.062846865
0,0.102247481
0,0.695078178
1,0.791466704
1,0.535653714
0,0.402556646
0,0.470998693
1,0.687375418
0,0.142077715
0,0.187547287
0,0.603744345
0,0.142593007
1,0.282654316
0,0.357199509
1,0.295901065
0,0.346828373
0,0.610830171
0,0.576189959
0,0.232936784
0,0.151810114
0,0.504940652
1,0.386300614
1,0.261212021
0,0.109939701
0,0.712420324
0,0.06025921
1,0.096180312
0,0.388916209
0,0.064825073
0,0.07894312
1,0.936678927
0,0.327713253
0,0.078272111
1,0.969573321
0,0.130152968
0,0.021604787
0,0.261421438
0,0.036885428
0,0.729411038
1,0.64979496
0,0.147699034
0,0.097655049
0,0.40475983
1,0.566255177
0,0.05432872
0,0.039723553
0,0.506072116
0,0.567262373
0,0.128109555
0,0.192307307
1,0.477413883
0,0.189940991
1,0.403394897
0,0.029367511
0,0.181327442
0,0.516190338
0,0.20410104
1,0.523202968
0,0.229029409
0,0.090175472
1,0.901441692
0,0.466139426
0,0.088007142
0,0.260600545
0,0.117391454
1,0.260581441
0,0.189593091
0,0.476286965
0,0.079187826
0,0.013825331
0,0.199038818
1,0.824920376
1,0.645659897
1,0.125282459
0,0.574277693
0,0.59183957
0,0.16448168
0,0.027679451
0,0.189121421
0,0.040918724
1,0.892513599
0,0.081228132
0,0.373741853
0,0.053608949
0,0.235994121
0,0.090361927
1,0.324395093
0,0.071323533
0,0.417069808
0,0.317283992
1,0.222897826
0,0.131231467
1,0.199993592
0,0.231292247
0,0.068754429
0,0.016035948
0,0.120977658
0,0.058684162
0,0.10848998
0,0.098267267
0,0.059412885
1,0.964463879
0,0.866142745
0,0.097367659
0,0.223227283
0,0.040686669
0,0.140083901
0,0.187916165
1,0.489492119
0,0.047427817
0,0.04650782
1,0.916380946
0,0.186273245
1,0.19504547
1,0.645734941
0,0.250714175
1,0.167285925
1,0.888217792
1,0.548445766
0,0.106329317
1,0.297484862
0,0.15222027
0,0.067829709
0,0.174219054
0,0.244072088
0,0.06508321
0,0.144665535
1,0.509761656
0,0.103591331
0,0.04201622
0,0.205313494
1,0.784970776
1,0.48494096
0,0.085131246
0,0.660689362
0,0.101284007
1,0.383896621
0,0.221738365
0,0.902321605
1,0.058494803
0,0.060391499
0,0.81620654
0,0.061563656
0,0.085571311
0,0.20983408
0,0.535815901
0,0.201154511
0,0.081356407
0,0.241556787
0,0.189638218
0,0.166257719
0,0.112720467
0,0.071661005
0,0.092516048
0,0.109411051
0,0.218232861
1,0.583461627
0,0.282854554
0,0.713678234
1,0.527142053
0,0.263977061
1,0.863183515
0,0.363310121
0,0.083154404
1,0.652455763
1,0.838211646
0,0.005772366
0,0.06430743
0,0.540946768
0,0.055590681
1,0.495358736
0,0.031842449
0,0.074321216
0,0.100806714
0,0.075422951
1,0.840014788
0,0.109135782
0,0.24833774
1,0.191395114
0,0.051721626
0,0.261635327
0,0.026772931
0,0.156620093
0,0.193079163
0,0.065257341
0,0.222913754
1,0.139934988
0,0.149216082
0,0.11935037
1,0.789805777
0,0.148004393
1,0.186499092
0,0.169217608
1,0.634196368
1,0.133520428
0,0.095162688
0,0.116966925
0,0.234773101
1,0.652636791
0,0.106375003
1,0.21787943
0,0.168778076
0,0.102232291
0,0.148111285
0,0.115056109
0,0.03198023
0,0.092534992
0,0.050632266
0,0.431832168
0,0.049326822
0,0.046229051
0,0.111006724
1,0.843293231
0,0.030637667
0,0.148028091
1,0.854490327
1,0.193806907
0,0.046651068
0,0.166604859
0,0.07879919
1,0.14477253
0,0.034329248
0,0.146178505
0,0.156319849
0,0.169016897
1,0.634913146
0,0.127004999
0,0.260472764
0,0.122202737
1,0.763447207
0,0.711699588
0,0.07765597
0,0.218112083
0,0.095118835
1,0.726665366
0,0.180459916
1,0.83037849
0,0.699807487
1,0.487207696
0,0.376237569
1,0.7219858
1,0.50601975
0,0.105287583
1,0.11626578
0,0.080262501
0,0.025260501
0,0.693181257
0,0.106099779
0,0.076159801
0,0.230497391
0,0.02382877
0,0.240760469
0,0.510505191
0,0.154257172
0,0.313219617
0,0.096634786
0,0.163948129
0,0.023683054
0,0.043270371
0,0.079638921
0,0.52374705
0,0.082234568
1,0.537084457
0,0.751876551
0,0.047038519
1,0.249326486
1,0.704281864
0,0.310058129
1,0.688531272
1,0.494060585
1,0.338658509
0,0.066503979
0,0.461510618
0,0.130844176
0,0.076805841
0,0.115738591
0,0.052120447
1,0.281091595
0,0.033072456
0,0.2516668
0,0.035163662
0,0.296024709
0,0.056626107
0,0.605850127
1,0.135739564
0,0.242793922
0,0.069056863
0,0.11469787
0,0.292033581
0,0.072013694
0,0.330461974
0,0.116295466
0,0.192669843
0,0.413857123
1,0.126969676
0,0.061169519
1,0.955664138
1,0.204298999
0,0.048533197
1,0.748555103
0,0.092415017
0,0.151566258
0,0.152011972
1,0.197269351
0,0.059807217
1,0.914324558
0,0.196647945
0,0.182339474
0,0.191860527
1,0.210949312
1,0.595241276
0,0.114830972
1,0.120972682
0,0.057331762
1,0.736609269
0,0.071114071
0,0.075760643
0,0.125086328
1,0.925482086
0,0.18275245
0,0.090440931
0,0.108263723
0,0.320567666
0,0.04514807
0,0.154357765
1,0.266779378
0,0.122098083
1,0.356114771
0,0.179974778
0,0.346336182
0,0.110877709
1,0.246589591
0,0.105465808
0,0.080353838
0,0.230004146
0,0.04955578
1,0.174188514
0,0.048603743
0,0.010477847
1,0.659846084
1,0.643987778
0,0.25103874
1,0.182796712
0,0.042851677
1,0.6342786
0,0.571387376
0,0.219653081
0,0.123245589
1,0.692316396
0,0.069411074
0,0.107129403
0,0.111138198
1,0.842228772
0,0.267390689
0,0.086662433
0,0.06568214
0,0.058691143
1,0.480678315
1,0.318613149
0,0.205519017
0,0.092347013
1,0.055733924
0,0.463892537
1,0.278430194
0,0.087050839
1,0.32827145
0,0.497737748
1,0.513103544
0,0.40403984
0,0.130331369
0,0.112937098
0,0.108141382
1,0.843743181
0,0.520700934
0,0.053794942
0,0.251415747
0,0.04730282
0,0.119523321
1,0.846940403
0,0.129161977
0,0.733300305
0,0.170248032
0,0.085813447
0,0.19209137
0,0.468605285
0,0.245963844
0,0.030158136
0,0.083612139
0,0.23288608
0,0.16836061
0,0.182762583
0,0.56671355
0,0.078059955
1,0.440632078
0,0.054064069
0,0.147503751
1,0.886970253
0,0.139207407
0,0.141883798
1,0.662341793
0,0.056438916
0,0.205215592
1,0.398590401
1,0.392792651
0,0.368075798
0,0.280542618
0,0.156093609
1,0.736706813
0,0.249670006
0,0.214696646
0,0.083101995
0,0.133699099
0,0.344735797
1,0.934851375
0,0.42951423
0,0.110814383
0,0.075890657
0,0.255972393
1,0.671017475
0,0.065654765
0,0.435377322
0,0.047975197
0,0.174969026
1,0.39816697
0,0.010046505
0,0.061515056
1,0.850836144
1,0.394511501
0,0.05826575
0,0.088179858
0,0.098666696
0,0.482681433
0,0.055891651
0,0.320461267
1,0.66225143
0,0.515070982
1,0.382124104
0,0.086299942
0,0.168731553
1,0.983910899
1,0.286105547
1,0.594338048
0,0.079132532
1,0.093075877
0,0.421161977
1,0.558966374
0,0.131600965
0,0.122900883
1,0.887268559
0,0.077833018
1,0.505146793
0,0.104396519
0,0.651597435
1,0.235875335
0,0.547051425
0,0.0883018
0,0.078416717
1,0.817309144
0,0.120865311
1,0.200600583
1,0.742141366
0,0.229811917
0,0.791800569
0,0.803320099
0,0.247715803
0,0.174846195
1,0.126479687
1,0.375743803
0,0.828975995
1,0.118109449
0,0.050723477
0,0.061109333
1,0.064285775
0,0.042035198
1,0.452043616
0,0.055677362
1,0.505792669
0,0.071813186
1,0.723497821
1,0.614165614
0,0.07013058
1,0.882382042
0,0.18293477
1,0.366143706
1,0.729910045
0,0.1140229
0,0.803807002
0,0.104816908
0,0.01681391
0,0.108456638
1,0.229173036
0,0.376622125
0,0.14347362
0,0.31836255
0,0.049422701
0,0.702514199
1,0.569332466
1,0.563965118
0,0.049178343
0,0.042287173
0,0.433502962
0,0.147565528
0,0.574177994
0,0.044947868
1,0.914149985
0,0.153864844
1,0.432336809
1,0.391860281
0,0.164634239
0,0.143084733
0,0.137504461
1,0.609096323
0,0.573065511
0,0.467940785
0,0.382387315
0,0.235102612
0,0.601905169
0,0.21446089
1,0.257583954
1,0.908161025
1,0.288069038
0,0.533301697
0,0.115707726
0,0.00671672
1,0.259953019
0,0.160771126
1,0.329505569
0,0.142732049
1,0.778583216
1,0.639606188
0,0.089741756
1,0.342371417
0,0.147356072
1,0.858493999
1,0.117911588
1,0.300646456
0,0.29196015
1,0.473539686
1,0.236136377
0,0.092906089
1,0.65738084
0,0.077817298
0,0.236417649
1,0.175488383
0,0.512823902
0,0.066263743
1,0.94531198
1,0.577784893
1,0.538633373
1,0.659861314
0,0.121201117
0,0.088807924
0,0.081303356
0,0.252546107
0,0.07715979
1,0.217083187
0,0.805126696
0,0.073393036
1,0.51032063
1,0.717044031
0,0.086331252
0,0.107750001
0,0.086594018
1,0.810550477
0,0.136548947
0,0.224901968
0,0.12334454
1,0.408405631
0,0.045158651
0,0.242570573
0,0.122435984
0,0.046858087
1,0.589710132
0,0.084707393
1,0.587943347
0,0.030047254
0,0.332016116
0,0.131135598
1,0.747419624
0,0.056962953
0,0.061878755
0,0.031422096
1,0.250401992
0,0.655836017
0,0.060350302
0,0.249227739
0,0.047344601
0,0.243827035
0,0.139813177
0,0.358027994
0,0.641031176
1,0.101030044
1,0.437137398
1,0.504791523
1,0.182741611
1,0.229321754
0,0.023897489
0,0.041178018
1,0.366489983
0,0.044749825
0,0.416678188
1,0.765593401
0,0.057208846
0,0.07894646
0,0.087025674
1,0.609076356
0,0.011296799
0,0.050587906
1,0.210256039
1,0.34755754
0,0.126949958
1,0.590492135
0,0.083247276
0,0.146943666
1,0.7432899
0,0.034692623
0,0.271450446
1,0.319300834
0,0.249028101
0,0.622898241
1,0.870497594
0,0.101039075
0,0.16771873
1,0.726593285
0,0.909311404
1,0.543185224
0,0.050689446
0,0.151518495
0,0.465484811
0,0.572593235
0,0.324004302
0,0.12076104
1,0.674314751
0,0.146995342
1,0.371068899
0,0.064783926
0,0.329549279
0,0.472088368
0,0.433255791
0,0.169480253
0,0.065142081
0,0.184657788
0,0.26734806
1,0.710981181
1,0.57069394
0,0.121416886
0,0.084171821
1,0.772827225
1,0.388853574
0,0.431173444
0,0.75158534
0,0.07883963
0,0.063765347
1,0.638042572
0,0.196989793
0,0.049955679
0,0.196424076
1,0.222953048
1,0.22459198
0,0.115201884
0,0.109121646
0,0.449527379
0,0.078957125
1,0.294209212
0,0.10715611
0,0.35211321
0,0.079448956
1,0.492807882
1,0.925131162
1,0.49516455
0,0.885167422
0,0.148395523
0,0.088601248
1,0.861380351
0,0.083943161
1,0.644147402
0,0.117479787
0,0.016811554
0,0.100336868
1,0.569582505
0,0.119040896
0,0.123308707
1,0.367044806
0,0.118469122
1,0.9102143
0,0.32346284
0,0.088612586
1,0.259218369
0,0.055768632
0,0.060098213
0,0.121953309
0,0.112404383
1,0.297345703
1,0.749387908
1,0.269446146
0,0.042811636
0,0.020406651
0,0.113410726
0,0.15958752
0,0.080857575
1,0.622609794
1,0.06858625
0,0.01506236
0,0.14990999
0,0.084599684
0,0.053670368
0,0.164702123
1,0.124123953
0,0.245893481
0,0.480388388
0,0.624862912
0,0.062225323
1,0.35765841
0,0.352627817
0,0.122650372
0,0.091943562
0,0.220217564
0,0.114135247
0,0.114510671
0,0.044898403
0,0.522556987
1,0.329093007
0,0.251923112
0,0.114138881
1,0.332416531
1,0.847874648
0,0.160695052
0,0.053182539
1,0.839895516
0,0.05761879
0,0.235368547
1,0.889778039
0,0.129812766
0,0.077025929
1,0.439537341
1,0.817558431
0,0.031922551
1,0.157165284
0,0.119476587
0,0.513970663
0,0.056201131
1,0.33264272
0,0.163612372
0,0.158489333
0,0.295137565
0,0.09063321
0,0.10003876
0,0.226082253
0,0.163224246
1,0.325892042
1,0.800048178
0,0.799216054
0,0.569833427
0,0.081670718
0,0.315087269
1,0.746724558
0,0.079470702
0,0.099199134
0,0.067826575
1,0.489673601
1,0.498478889
0,0.161210072
1,0.525787812
0,0.135912744
0,0.094651085
0,0.088833884
0,0.242528885
0,0.201276873
0,0.133753831
0,0.848799741
0,0.468412542
0,0.501589925
0,0.087034939
1,0.493850165
0,0.172757576
0,0.131064135
0,0.123479607
0,0.295898961
0,0.771553224
1,0.678298608
1,0.21261464
0,0.133240994
1,0.804143392
0,0.414488337
0,0.435237634
0,0.242576009
0,0.122056362
1,0.152932566
0,0.545814836
0,0.039574063
0,0.111264758
1,0.829719975
0,0.705387239
1,0.850517769
0,0.343933719
0,0.056016737
0,0.050013182
1,0.8714825
1,0.248206001
1,0.116220358
0,0.074997302
0,0.101839377
0,0.222173688
0,0.230518892
0,0.102182106
1,0.735846133
0,0.025758906
1,0.88897834
0,0.034138814
0,0.252526962
0,0.219494041
1,0.44181331
0,0.360053364
1,0.650840363
1,0.106407142
0,0.701005627
0,0.16587747
1,0.309767158
1,0.437021015
0,0.20653265
0,0.178077896
1,0.394246649
0,0.222170788
1,0.727759984
1,0.376930405
1,0.731732603
0,0.109571788
0,0.29383249
0,0.639639862
0,0.283061282
0,0.093458722
0,0.19189926
0,0.295419851
0,0.056895131
1,0.847020472
0,0.349314479
0,0.074081892
1,0.905570012
1,0.507312488
0,0.502966891
0,0.611525509
0,0.125805436
0,0.071578899
1,0.922852354
0,0.480525849
0,0.081556248
1,0.985644271
1,0.621370996
0,0.073016918
0,0.093008482
1,0.623228145
0,0.298962785
0,0.099625972
0,0.049732212
1,0.824820804
0,0.086782121
0,0.107195569
1,0.596776022
0,0.047571421
1,0.559396289
1,0.821211929
1,0.991512453
0,0.01235753
0,0.092577395
0,0.10470431
0,0.261466827
0,0.504962055
1,0.169803276
0,0.430589176
0,0.068530745
0,0.064257968
1,0.218685633
0,0.023645304
0,0.04286354
0,0.107734159
0,0.044666114
0,0.481496355
0,0.14068293
0,0.064307327
0,0.096614438
1,0.401557406
0,0.134852994
0,0.158184022
0,0.127567332
0,0.174125557
0,0.127936135
0,0.056719553
1,0.247054593
0,0.33952207
0,0.165813658
0,0.100952571
1,0.825996494
1,0.427070883
0,0.050263021
0,0.098129941
0,0.233068541
1,0.710911425
0,0.213008301
1,0.628384144
0,0.238363668
1,0.804888863
0,0.04108296
0,0.041457081
0,0.107814871
0,0.248869945
1,0.981636741
0,0.097968246
0,0.109229191
1,0.119847249
1,0.123635562
0,0.344310994
1,0.078609236
1,0.213011837
0,0.102574288
0,0.043180307
0,0.194750045
0,0.036077341
1,0.519573705
0,0.078737768
0,0.201807298
1,0.264233002
0,0.399589396
1,0.297419808
0,0.09725136
1,0.555267086
1,0.244821458
0,0.224878254
1,0.124598537
0,0.139627817
0,0.189952979
0,0.220475116
1,0.55458652
0,0.128870979
0,0.058915399
1,0.213958406
0,0.442608349
1,0.598695242
0,0.923216663
0,0.32377489
1,0.728636357
0,0.063355683
0,0.370723291
0,0.051209146
1,0.635749154
0,0.16780726
0,0.174303175
0,0.396644967
1,0.644175353
1,0.71478088
0,0.126025896
0,0.064244483
0,0.094522727
0,0.081661325
0,0.154314681
0,0.308541054
0,0.834010226
0,0.237885339
0,0.027020474
0,0.173041409
0,0.093274913
1,0.769731272
1,0.693142277
0,0.143744449
1,0.767726222
0,0.117952071
0,0.063018578
0,0.034336933
1,0.519777034
1,0.873778157
0,0.304165669
0,0.347655036
0,0.126590525
0,0.140882572
0,0.287113163
0,0.303143932
1,0.718478499
1,0.939922374
1,0.878505995
0,0.05633396
0,0.096057525
0,0.36862573
0,0.015964098
1,0.147284764
1,0.407292214
1,0.517786662
1,0.514889384
0,0.095697369
0,0.080705507
0,0.085520824
0,0.225086215
1,0.390654541
0,0.217710097
0,0.364846942
0,0.140590069
0,0.255766288
0,0.101627712
1,0.42739471
0,0.112966009
0,0.56555698
0,0.045263003
1,0.804116777
1,0.625260305
0,0.140192402
0,0.015694415
1,0.3164521
0,0.195994574
0,0.08762191
0,0.036281681
0,0.016706505
0,0.096157265
0,0.054016537
0,0.070622441
1,0.18989922
1,0.525221334
0,0.386182535
0,0.175875738
1,0.424667751
1,0.290608265
0,0.256415316
0,0.103322681
0,0.332625459
0,0.178239389
1,0.797963855
0,0.123735478
1,0.133100172
0,0.573979431
1,0.876529295
1,0.534190548
0,0.032524002
0,0.067002453
1,0.238597589
0,0.054117807
0,0.159052211
0,0.214848304
1,0.6369812
0,0.621364086
0,0.495342619
1,0.569683769
0,0.106672493
0,0.124455561
1,0.883216878
0,0.060338248
0,0.163253486
0,0.13529753
0,0.528297166
0,0.060559325
1,0.244950664
0,0.284472973
0,0.421414743
0,0.072071111
1,0.248186142
0,0.110898887
0,0.085909278
0,0.383746354
0,0.681103381
0,0.19489162
1,0.780168164
0,0.295432546
0,0.508124582
0,0.015204398
1,0.595958092
0,0.737624355
0,0.443883145
1,0.321326974
0,0.104181615
0,0.087520374
0,0.121206325
1,0.33869993
0,0.282252647
0,0.075865806
0,0.161984843
0,0.236826024
0,0.204464384
0,0.05060277
0,0.396043001
0,0.157455097
0,0.108416299
1,0.60254229
0,0.073995658
0,0.078368674
0,0.154552687
0,0.172174661
1,0.632660776
0,0.072398158
1,0.406153645
0,0.103987108
1,0.194685225
0,0.044180571
1,0.137484021
0,0.137553625
0,0.373629766
0,0.077326741
0,0.214162875
0,0.158930859
0,0.120488499
0,0.104074493
0,0.04630339
1,0.090236834
0,0.423472845
0,0.067050424
0,0.203986871
0,0.090841376
0,0.181661009
0,0.488419768
0,0.094692761
1,0.947832362
0,0.474626508
0,0.068163517
1,0.921395838
1,0.868390174
0,0.349742388
0,0.053486596
0,0.697131345
0,0.109159576
0,0.074124272
0,0.789292453
0,0.079469426
0,0.268114259
0,0.06034022
0,0.171656106
0,0.058840695
0,0.040522243
0,0.037654205
0,0.034779539
0,0.053328754
0,0.636995889
0,0.257192456
0,0.177396123
0,0.088955902
1,0.137061375
1,0.139229605
0,0.176652688
1,0.013602854
0,0.291491584
0,0.344790407
0,0.162004792
0,0.075369325
0,0.121884913
0,0.05166755
0,0.172998825
1,0.091784165
1,0.076386397
0,0.358905187
0,0.215848685
1,0.204224611
0,0.332309582
0,0.24862862
0,0.801796521
1,0.786505301
0,0.317967932
0,0.129699815
0,0.07711092
1,0.106501004
0,0.728821916
0,0.094909181
0,0.749754956
0,0.171864874
0,0.171339327
0,0.076887744
1,0.879433446
0,0.097753335
0,0.027429835
1,0.656241054
0,0.091265508
0,0.336379151
0,0.05515002
0,0.096819625
0,0.134877344
0,0.636790883
0,0.541813429
1,0.514470679
0,0.601351675
0,0.144640151
0,0.209776369
1,0.45411373
0,0.095773029
1,0.770099956
0,0.076154729
0,0.292133639
1,0.703923845
0,0.141739376
1,0.791805298
0,0.045551643
0,0.106829076
0,0.038234821
1,0.978878561
0,0.250696138
1,0.890953985
0,0.182264506
1,0.565065222
1,0.440074991
1,0.773108012
1,0.277354134
0,0.155642076
0,0.140187781
0,0.037451529
0,0.099605071
0,0.03620881
0,0.145054293
0,0.739946001
0,0.025670534
0,0.014970668
1,0.071460355
1,0.859219548
0,0.168613662
0,0.046200476
1,0.101931469
0,0.166530443
1,0.545234273
1,0.130609272
